Generation 100
212.05,[458.718, 886.837, 412.829, 60.452, 149.606, 199.338, 100.414, 1.079, 57.135]
213.96,[459.972, 934.661, 498.558, 28.17, 222.469, 210.194, 78.743, 0.776, 20.0]
220.78,[462.794, 1082.777, 566.041, 43.288, 195.28, 197.588, 98.176, 1.262, 20.0]
221.63,[438.315, 983.763, 478.73, 30.552, 189.437, 200.0, 82.875, 0.525, 31.35]
222.28,[376.69, 1103.282, 496.41, 45.25, 175.466, 204.962, 88.339, 0.704, 46.508]
222.32,[436.063, 996.896, 480.907, 24.079, 191.91, 198.93, 80.251, 0.732, 20.647]
223.60,[459.376, 935.791, 498.335, 28.044, 221.43, 209.936, 78.742, 0.769, 20.0]
223.70,[389.903, 998.721, 503.43, 34.364, 186.457, 206.949, 82.089, 0.76, 26.823]
223.76,[468.626, 983.071, 483.925, 26.175, 190.616, 197.176, 81.406, 0.665, 33.774]
226.48,[481.81, 1000.0, 427.261, 21.832, 186.764, 160.419, 87.037, 0.5, 41.631]
226.53,[415.334, 1075.621, 465.967, 20.0, 169.401, 181.432, 109.389, 0.817, 20.0]
229.29,[332.526, 801.566, 446.499, 58.437, 165.338, 198.575, 99.178, 0.576, 52.655]
229.50,[338.123, 789.09, 459.267, 59.62, 162.371, 199.717, 99.503, 0.672, 53.421]
229.50,[338.123, 789.09, 459.267, 59.62, 162.371, 199.717, 99.503, 0.672, 53.421]
229.50,[338.123, 789.09, 459.267, 59.62, 162.371, 199.717, 99.503, 0.672, 53.421]
229.50,[338.123, 789.09, 459.267, 59.62, 162.371, 199.717, 99.503, 0.672, 53.421]
229.77,[422.68, 1000.0, 463.002, 28.159, 198.95, 199.951, 82.173, 0.799, 23.477]
230.19,[423.621, 1000.0, 481.836, 25.77, 194.514, 196.321, 82.036, 0.618, 34.645]
230.34,[415.974, 994.16, 482.242, 29.882, 184.784, 197.696, 82.883, 0.562, 31.151]
230.36,[426.114, 1010.212, 480.617, 25.337, 190.911, 197.711, 81.049, 0.587, 33.476]
230.37,[423.454, 983.617, 483.374, 29.674, 190.353, 200.227, 84.835, 0.591, 34.249]
230.39,[422.607, 985.07, 485.327, 30.054, 191.083, 200.167, 82.59, 0.607, 34.248]
230.53,[424.304, 985.006, 498.085, 28.857, 188.537, 200.118, 82.801, 0.58, 32.4]
230.57,[416.236, 990.063, 490.504, 28.607, 185.79, 200.0, 84.781, 0.745, 31.745]
230.60,[429.135, 994.852, 484.92, 27.013, 188.494, 199.788, 81.299, 0.571, 30.636]
230.60,[421.261, 989.58, 482.545, 31.106, 189.559, 197.766, 81.74, 0.632, 29.732]
230.61,[414.947, 993.244, 494.649, 31.11, 184.726, 203.412, 82.138, 0.688, 28.424]
230.66,[421.065, 982.949, 464.377, 29.993, 190.49, 200.0, 82.346, 0.68, 34.025]
230.67,[421.141, 982.323, 464.225, 30.042, 190.414, 200.0, 82.481, 0.683, 33.944]
230.69,[418.344, 985.173, 485.224, 30.427, 185.338, 199.946, 83.263, 0.686, 29.781]
230.71,[419.196, 994.628, 458.52, 31.217, 189.089, 200.0, 80.515, 0.621, 28.572]
230.77,[424.574, 994.784, 465.07, 31.124, 188.717, 200.089, 79.805, 0.587, 30.707]
230.86,[427.336, 982.276, 476.54, 26.824, 189.923, 200.0, 80.6, 0.73, 31.677]
230.92,[427.491, 988.74, 480.401, 26.751, 181.893, 195.62, 82.259, 0.574, 32.393]
230.92,[421.831, 985.705, 476.566, 29.829, 185.425, 199.469, 83.026, 0.71, 28.239]
230.93,[432.95, 994.863, 486.384, 28.069, 190.951, 199.713, 82.881, 0.668, 30.605]
230.94,[426.782, 984.078, 478.229, 29.27, 185.973, 199.973, 81.417, 0.661, 32.406]
230.94,[430.23, 990.934, 505.736, 29.088, 187.506, 200.086, 81.465, 0.561, 32.041]
230.95,[428.708, 985.233, 470.675, 29.428, 188.052, 200.035, 82.348, 0.647, 32.033]
230.95,[430.816, 992.826, 480.924, 27.882, 184.086, 199.882, 83.09, 0.587, 30.274]
230.97,[430.961, 955.753, 496.301, 30.304, 184.682, 200.0, 82.411, 0.521, 28.749]
230.97,[430.487, 952.002, 497.982, 30.551, 184.677, 200.0, 82.425, 0.52, 28.533]
230.99,[425.818, 983.969, 486.204, 29.308, 184.027, 199.674, 81.705, 0.652, 27.959]
231.00,[437.377, 983.542, 472.249, 25.382, 184.107, 200.0, 82.065, 0.5, 31.086]
231.01,[435.368, 990.731, 477.108, 27.949, 184.954, 200.097, 82.226, 0.532, 30.842]
231.02,[435.39, 990.803, 480.592, 27.996, 184.73, 200.0, 82.278, 0.536, 30.769]
231.02,[435.39, 990.803, 480.592, 27.996, 184.73, 200.0, 82.278, 0.536, 30.769]
231.02,[435.39, 990.803, 480.592, 27.996, 184.73, 200.0, 82.278, 0.536, 30.769]
231.02,[435.324, 990.588, 470.184, 27.856, 185.4, 200.291, 82.123, 0.523, 30.987]
231.02,[435.472, 990.784, 480.704, 27.98, 184.708, 200.0, 82.287, 0.536, 30.78]
231.03,[432.315, 993.404, 483.467, 32.634, 186.498, 199.806, 80.021, 0.513, 28.907]
231.05,[438.118, 977.23, 491.009, 31.726, 192.753, 200.0, 81.591, 0.557, 34.078]
231.05,[435.697, 990.487, 477.907, 27.951, 184.787, 200.089, 82.223, 0.54, 30.765]
231.05,[436.216, 991.903, 485.361, 23.075, 180.547, 199.814, 79.83, 0.537, 30.206]
231.06,[427.796, 967.909, 481.731, 28.144, 183.373, 199.851, 83.162, 0.67, 30.076]
231.06,[435.177, 987.595, 468.785, 25.824, 184.484, 200.0, 77.887, 0.533, 30.528]
231.09,[432.496, 997.373, 469.021, 29.096, 184.148, 199.466, 82.669, 0.546, 30.568]
231.13,[435.003, 992.872, 466.458, 28.704, 188.461, 198.55, 83.048, 0.594, 31.873]
231.13,[435.003, 992.872, 466.458, 28.704, 188.461, 198.55, 83.048, 0.594, 31.873]
231.18,[434.953, 1000.65, 484.61, 27.778, 186.215, 199.899, 80.717, 0.641, 30.972]
231.27,[421.936, 978.164, 452.429, 30.226, 183.119, 194.185, 79.359, 0.578, 27.553]
231.28,[431.8, 967.365, 480.935, 28.395, 183.82, 199.709, 83.147, 0.69, 29.731]
