Generation 948
14.32,[329.773, 60.075, 831.289, 515.991, 116.791, 35.93, 47.079, 27.773, 148.644, 3.442, 84.342, 0.373, 4.531, 0.001, 0.001, 82.053]
14.32,[329.721, 59.191, 831.546, 515.864, 116.963, 35.947, 47.795, 27.818, 148.159, 3.414, 84.849, 0.375, 4.527, 0.0, 0.001, 83.2]
14.32,[329.773, 60.078, 831.306, 515.992, 116.795, 35.93, 47.077, 27.774, 148.633, 3.44, 84.35, 0.373, 4.531, 0.001, 0.001, 82.049]
14.32,[329.772, 60.06, 831.228, 515.989, 116.777, 35.928, 47.082, 27.772, 148.717, 3.459, 84.291, 0.373, 4.532, 0.001, 0.001, 82.051]
14.32,[329.788, 59.759, 830.159, 516.033, 116.536, 35.905, 47.363, 27.741, 149.272, 3.618, 83.715, 0.362, 4.522, 0.002, 0.001, 82.531]
14.32,[329.736, 60.593, 828.345, 515.567, 116.463, 35.896, 47.265, 27.799, 149.988, 3.925, 83.83, 0.359, 4.572, 0.001, 0.001, 82.95]
14.32,[329.721, 59.175, 831.565, 515.86, 116.97, 35.948, 47.808, 27.819, 148.139, 3.41, 84.868, 0.375, 4.527, 0.0, 0.001, 83.219]
14.32,[329.69, 59.516, 830.621, 515.861, 116.645, 35.932, 47.558, 27.8, 149.172, 3.566, 84.101, 0.368, 4.531, 0.001, 0.001, 82.863]
14.32,[329.772, 59.582, 830.042, 516.073, 116.48, 35.921, 47.362, 27.72, 149.108, 3.54, 83.767, 0.367, 4.522, 0.001, 0.001, 82.457]
14.32,[329.768, 59.788, 829.908, 516.042, 116.465, 35.912, 47.349, 27.746, 149.16, 3.612, 83.703, 0.362, 4.524, 0.002, 0.001, 82.556]
14.32,[329.689, 59.536, 830.576, 515.856, 116.632, 35.93, 47.547, 27.8, 149.241, 3.577, 84.054, 0.367, 4.532, 0.001, 0.001, 82.843]
14.32,[329.711, 59.265, 831.267, 515.855, 116.859, 35.939, 47.748, 27.811, 148.489, 3.455, 84.617, 0.372, 4.529, 0.001, 0.001, 83.127]
14.32,[329.711, 59.26, 831.286, 515.852, 116.865, 35.939, 47.753, 27.813, 148.476, 3.453, 84.631, 0.372, 4.529, 0.001, 0.001, 83.136]
14.32,[329.76, 60.096, 831.059, 515.97, 116.731, 35.925, 47.076, 27.779, 148.841, 3.482, 84.179, 0.372, 4.534, 0.001, 0.001, 82.037]
14.32,[329.758, 60.086, 830.994, 516.003, 116.746, 35.927, 47.064, 27.777, 148.835, 3.534, 84.13, 0.372, 4.537, 0.001, 0.001, 82.062]
14.32,[329.752, 59.656, 829.95, 516.073, 116.444, 35.918, 47.345, 27.727, 149.355, 3.561, 83.623, 0.366, 4.524, 0.001, 0.001, 82.457]
14.32,[329.766, 59.8, 829.822, 516.018, 116.451, 35.906, 47.327, 27.748, 149.407, 3.671, 83.567, 0.362, 4.528, 0.002, 0.001, 82.496]
14.32,[329.766, 59.801, 829.82, 516.017, 116.451, 35.906, 47.326, 27.748, 149.413, 3.672, 83.564, 0.362, 4.528, 0.002, 0.001, 82.494]
14.32,[329.755, 59.664, 829.87, 516.046, 116.42, 35.914, 47.344, 27.732, 149.413, 3.58, 83.597, 0.365, 4.525, 0.001, 0.001, 82.472]
14.32,[329.754, 60.082, 830.888, 515.997, 116.713, 35.926, 47.072, 27.776, 148.933, 3.548, 84.064, 0.371, 4.536, 0.001, 0.001, 82.077]
14.32,[329.733, 60.143, 830.689, 515.936, 116.608, 35.91, 47.065, 27.794, 149.351, 3.551, 83.885, 0.367, 4.538, 0.001, 0.001, 82.026]
14.32,[329.745, 59.946, 830.278, 516.034, 116.538, 35.925, 47.158, 27.754, 149.247, 3.618, 83.784, 0.368, 4.527, 0.001, 0.001, 82.234]
14.32,[329.755, 59.669, 829.851, 516.048, 116.414, 35.914, 47.338, 27.73, 149.426, 3.582, 83.583, 0.365, 4.525, 0.001, 0.001, 82.463]
14.32,[329.795, 59.589, 829.623, 515.974, 116.319, 35.905, 47.341, 27.725, 149.441, 3.599, 83.65, 0.362, 4.522, 0.002, 0.001, 82.565]
14.32,[329.795, 59.589, 829.626, 515.974, 116.319, 35.905, 47.341, 27.725, 149.441, 3.599, 83.65, 0.362, 4.522, 0.002, 0.001, 82.565]
14.32,[329.795, 59.59, 829.626, 515.975, 116.319, 35.905, 47.34, 27.725, 149.441, 3.599, 83.649, 0.362, 4.522, 0.002, 0.001, 82.565]
14.32,[329.724, 59.937, 830.433, 516.026, 116.561, 35.921, 47.211, 27.764, 149.179, 3.595, 83.887, 0.369, 4.529, 0.001, 0.001, 82.266]
14.32,[329.693, 60.076, 830.537, 515.966, 116.584, 35.921, 47.22, 27.766, 149.698, 3.639, 83.837, 0.364, 4.529, 0.001, 0.001, 82.352]
14.32,[329.777, 59.615, 829.935, 516.081, 116.371, 35.915, 47.341, 27.738, 149.233, 3.591, 83.9, 0.366, 4.524, 0.002, 0.001, 82.581]
14.32,[329.756, 59.636, 829.951, 515.982, 116.445, 35.9, 47.311, 27.726, 149.829, 3.685, 83.746, 0.367, 4.52, 0.002, 0.001, 82.468]
