Record started: 2021-08-04 20:15:09.826392 (Original fitness from cfg file: 1284.450442507655)
['MDEXEC', 'charmm']
['MDINP', 'Molecules/im1h_clap/im1h.inp']
['MDOUT', '/dev/shm/im1h_clap_opt.log']
['QMOUT', 'Molecules/im1h_clap/im1h_init.log']
['PARAM_FILENAME', 'FF_GenOpt_results/im1h_clap/parameters.str']
['POPULATION_FILENAME', 'FF_GenOpt_results/im1h_clap/lastPopulation_im1h_clap.txt']
['LOG_FILENAME', 'FF_GenOpt_results/im1h_clap/convergence_im1h_clap.log']
['GENERATIONS', '10000']
['POPULATION_SIZE', '10']
['MUTATIONS_PER_GENERATION', '50']
['STEP_SIZE', '0.05']
['CROSSOVER_BLX', '0.7']
['CROSSOVER_SBX', '0.25']
['CROSSOVER_UNIFORM', '0.05']
['MINIMUM_IMPROVEMENT', '0.0001']
['MINIMUM_DIVERSITY', '0.0001']
['PARAMETER', 'im1hb1', 'bond', '0', '1000', '340']
['PARAMETER', 'im1hb2', 'bond', '0', '1000', '519.6525']
['PARAMETER', 'im1hb3', 'bond', '0', '1000', '367']
['PARAMETER', 'im1hb4', 'bond', '0', '1000', '426.7151']
['PARAMETER', 'im1hb5', 'bond', '0', '1000', '367']
['PARAMETER', 'im1hb6', 'bond', '0', '1000', '476.6817']
['PARAMETER', 'im1hb7', 'bond', '0', '1000', '336.7752']
['PARAMETER', 'im1hb8', 'bond', '0', '1000', '474']
['PARAMETER', 'im1ha1', 'angle', '0', '120', '33']
['PARAMETER', 'im1ha2', 'angle', '0', '120', '34.9766']
['PARAMETER', 'im1ha3', 'angle', '0', '120', '69.953']
['PARAMETER', 'im1ha4', 'angle', '0', '120', '69.953']
['PARAMETER', 'im1ha5', 'angle', '0', '120', '69.953']
['PARAMETER', 'im1ha6', 'angle', '0', '120', '35']
['PARAMETER', 'im1ha7', 'angle', '0', '120', '69.953']
['PARAMETER', 'im1ha8', 'angle', '0', '120', '35']
['PARAMETER', 'im1ha9', 'angle', '0', '120', '37.4749']
['PARAMETER', 'im1ha10', 'angle', '0', '120', '34.9766']
['PARAMETER', 'im1ha11', 'angle', '0', '120', '34.9766']
['PARAMETER', 'im1ha12', 'angle', '0', '120', '69.953']
['PARAMETER', 'im1hd1', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd2', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd3', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd4', 'dihedral', '-10', '50', '0.062']
['PARAMETER', 'im1hd5', 'dihedral', '-10', '50', '0']
['PARAMETER', 'im1hd6', 'dihedral', '-10', '50', '5.371']
['PARAMETER', 'im1hd7', 'dihedral', '-10', '50', '5.371']
['PARAMETER', 'im1hd8', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd9', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd10', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd11', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd12', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd13', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd14', 'dihedral', '-10', '50', '5.371']
['PARAMETER', 'im1hd15', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd16', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd17', 'dihedral', '-10', '50', '2.324']

Gen	BestF	MeanF	TEvals	GEvals	REvals	t	t/eval	Delta	Improv	Divers
['PARAMETER', 'im1hd6', 'dihedral', '-10', '50', '5.371']
['PARAMETER', 'im1hd7', 'dihedral', '-10', '50', '5.371']
['PARAMETER', 'im1hd8', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd9', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd10', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd11', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd12', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd13', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd14', 'dihedral', '-10', '50', '5.371']
['PARAMETER', 'im1hd15', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd16', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd17', 'dihedral', '-10', '50', '2.324']

Gen	BestF	MeanF	TEvals	GEvals	REvals	t	t/eval	Delta	Improv	Divers
1	844.22	1021.43	139	128	11	42.73	0.31	98.81	0.71	4.75
2	749.45	860.93	252	240	12	77.18	0.31	94.77	0.38	0.36
3	749.45	822.31	477	354	123	145.63	0.31	0.00	0.00	0.00
4	749.45	963.40	735	477	258	225.29	0.31	0.00	0.00	0.00
5	749.45	906.79	969	600	369	302.85	0.31	0.00	0.00	0.00
6	749.45	1010.74	1229	727	502	421.65	0.34	0.00	0.00	0.00
7	749.45	1049.44	1485	850	635	500.81	0.34	0.00	0.00	0.00
8	749.45	905.49	1726	970	756	575.36	0.33	0.00	0.00	0.00
9	749.45	966.91	1975	1093	882	652.20	0.33	0.00	0.00	0.00
10	749.45	1011.72	2222	1216	1006	732.93	0.33	0.00	0.00	0.00
11	749.45	1039.79	2459	1333	1126	807.45	0.33	0.00	0.00	0.00
12	749.45	1014.33	2711	1457	1254	884.35	0.33	0.00	0.00	0.00
13	749.45	1041.73	2938	1574	1364	954.66	0.32	0.00	0.00	0.00
14	749.45	1040.05	3190	1700	1490	1032.51	0.32	0.00	0.00	0.00
15	749.45	1098.99	3436	1823	1613	1108.51	0.32	0.00	0.00	62.13
16	749.45	859.78	3647	1931	1716	1173.63	0.32	0.00	0.00	0.00
17	749.45	798.56	3874	2057	1817	1242.24	0.32	0.00	0.00	0.00
18	749.45	919.33	4119	2178	1941	1319.76	0.32	0.00	0.00	0.00
19	749.45	1111.43	4363	2298	2065	1395.23	0.32	0.00	0.00	6152.25
20	749.45	870.71	4581	2414	2167	1467.52	0.32	0.00	0.00	0.00
21	749.45	1044.06	4823	2537	2286	1544.19	0.32	0.00	0.00	0.00
22	749.45	1011.81	5065	2657	2408	1621.06	0.32	0.00	0.00	0.00
23	749.45	983.18	5313	2784	2529	1698.66	0.32	0.00	0.00	0.00
Record started: 2021-08-05 10:03:32.239457 (Original fitness from cfg file: 1284.450442507655)
['MDEXEC', 'charmm']
['MDINP', 'Molecules/im1h_clap/im1h.inp']
['MDOUT', '/dev/shm/im1h_clap_opt.log']
['QMOUT', 'Molecules/im1h_clap/im1h_init.log']
['PARAM_FILENAME', 'FF_GenOpt_results/im1h_clap/parameters.str']
['POPULATION_FILENAME', 'FF_GenOpt_results/im1h_clap/lastPopulation_im1h_clap.txt']
['LOG_FILENAME', 'FF_GenOpt_results/im1h_clap/convergence_im1h_clap.log']
['GENERATIONS', '10000']
['POPULATION_SIZE', '200']
['MUTATIONS_PER_GENERATION', '50']
['STEP_SIZE', '0.01']
['CROSSOVER_BLX', '0.7']
['CROSSOVER_SBX', '0.25']
['CROSSOVER_UNIFORM', '0.05']
['MINIMUM_IMPROVEMENT', '0.00001']
['MINIMUM_DIVERSITY', '0.0001']
['PARAMETER', 'im1hb1', 'bond', '0', '1000', '340']
['PARAMETER', 'im1hb2', 'bond', '0', '1000', '519.6525']
['PARAMETER', 'im1hb3', 'bond', '0', '1000', '367']
['PARAMETER', 'im1hb4', 'bond', '0', '1000', '426.7151']
['PARAMETER', 'im1hb5', 'bond', '0', '1000', '367']
['PARAMETER', 'im1hb6', 'bond', '0', '1000', '476.6817']
['PARAMETER', 'im1hb7', 'bond', '0', '1000', '336.7752']
['PARAMETER', 'im1hb8', 'bond', '0', '1000', '474']
['PARAMETER', 'im1ha1', 'angle', '0', '120', '33']
['PARAMETER', 'im1ha2', 'angle', '0', '120', '34.9766']
['PARAMETER', 'im1ha3', 'angle', '0', '120', '69.953']
['PARAMETER', 'im1ha4', 'angle', '0', '120', '69.953']
['PARAMETER', 'im1ha5', 'angle', '0', '120', '69.953']
['PARAMETER', 'im1ha6', 'angle', '0', '120', '35']
['PARAMETER', 'im1ha7', 'angle', '0', '120', '69.953']
['PARAMETER', 'im1ha8', 'angle', '0', '120', '35']
['PARAMETER', 'im1ha9', 'angle', '0', '120', '37.4749']
['PARAMETER', 'im1ha10', 'angle', '0', '120', '34.9766']
['PARAMETER', 'im1ha11', 'angle', '0', '120', '34.9766']
['PARAMETER', 'im1ha12', 'angle', '0', '120', '69.953']
['PARAMETER', 'im1hd1', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd2', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd3', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd4', 'dihedral', '-10', '50', '0.062']
['PARAMETER', 'im1hd5', 'dihedral', '-10', '50', '0']
['PARAMETER', 'im1hd6', 'dihedral', '-10', '50', '5.371']
['PARAMETER', 'im1hd7', 'dihedral', '-10', '50', '5.371']
['PARAMETER', 'im1hd8', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd9', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd10', 'dihedral', '-10', '50', '1.499']
['PARAMETER', 'im1hd11', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd12', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd13', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd14', 'dihedral', '-10', '50', '5.371']
['PARAMETER', 'im1hd15', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd16', 'dihedral', '-10', '50', '2.324']
['PARAMETER', 'im1hd17', 'dihedral', '-10', '50', '2.324']

Gen	BestF	MeanF	TEvals	GEvals	REvals	t	t/eval	Delta	Improv	Divers
1	749.45	1474.91	323	312	11	99.66	0.31	0.00	0.00	39323.77
2	749.45	1396.61	558	422	136	172.58	0.31	0.00	0.00	36283.26
3	749.45	1320.30	800	534	266	247.28	0.31	0.00	0.00	54069.71
4	749.45	1272.55	1033	646	387	320.14	0.31	0.00	0.00	14606.65
5	749.45	1229.86	1290	770	520	399.24	0.31	0.00	0.00	756.55
6	749.45	1194.11	1531	883	648	473.96	0.31	0.00	0.00	63548.04
7	749.45	1169.42	1771	994	777	547.37	0.31	0.00	0.00	787.59
8	749.45	1140.49	2007	1111	896	621.38	0.31	0.00	0.00	499.83
9	749.45	1107.20	2244	1227	1017	696.40	0.31	0.00	0.00	41348.03
10	749.45	1082.26	2501	1342	1159	778.49	0.31	0.00	0.00	1213.52
11	749.45	1055.95	2732	1458	1274	849.91	0.31	0.00	0.00	229.15
12	749.45	1036.35	2967	1566	1401	922.59	0.31	0.00	0.00	1098.60
13	749.45	1013.25	3207	1676	1531	1001.03	0.31	0.00	0.00	9462.95
14	749.45	992.11	3458	1789	1669	1083.36	0.31	0.00	0.00	6277.06
15	749.45	970.79	3705	1911	1794	1160.26	0.31	0.00	0.00	8705.30
16	749.45	958.33	3938	2020	1918	1231.36	0.31	0.00	0.00	443.53
17	749.45	948.71	4176	2133	2043	1306.26	0.31	0.00	0.00	11526.36
18	749.45	939.28	4411	2249	2162	1379.96	0.31	0.00	0.00	5787.42
19	749.45	929.92	4638	2362	2276	1451.26	0.31	0.00	0.00	238.94
20	749.45	923.70	4853	2470	2383	1521.49	0.31	0.00	0.00	13689.86
21	749.45	917.34	5071	2581	2490	1591.64	0.31	0.00	0.00	4741.12
22	749.45	909.95	5290	2689	2601	1663.11	0.31	0.00	0.00	254.40
23	749.45	903.03	5523	2804	2719	1737.87	0.31	0.00	0.00	205.65
24	749.45	896.37	5744	2915	2829	1808.09	0.31	0.00	0.00	20133.11
25	749.45	888.77	5960	3022	2938	1876.60	0.31	0.00	0.00	588.07
26	749.45	881.66	6188	3137	3051	1946.83	0.31	0.00	0.00	421.93
27	749.45	874.10	6414	3252	3162	2018.90	0.31	0.00	0.00	1861.96
28	749.45	866.63	6641	3361	3280	2088.31	0.31	0.00	0.00	1068.83
29	749.45	860.33	6887	3479	3408	2164.42	0.31	0.00	0.00	315.55
30	749.45	848.90	7119	3595	3524	2236.80	0.31	0.00	0.00	2655.73
31	749.45	843.43	7348	3708	3640	2307.13	0.31	0.00	0.00	178.33
32	749.45	831.30	7588	3828	3760	2381.34	0.31	0.00	0.00	247.92
33	749.45	823.27	7803	3938	3865	2446.65	0.31	0.00	0.00	817.25
34	749.45	815.85	8035	4053	3982	2517.50	0.31	0.00	0.00	572.48
35	749.45	805.83	8262	4166	4096	2587.31	0.31	0.00	0.00	4129.13
36	749.45	799.71	8492	4276	4216	2658.43	0.31	0.00	0.00	1224.12
37	749.45	794.59	8723	4391	4332	2729.77	0.31	0.00	0.00	722.07
38	749.45	791.02	8950	4504	4446	2799.87	0.31	0.00	0.00	312.22
39	746.10	787.24	9063	4616	4447	2834.46	0.31	3.35	0.00	3836.85
40	746.10	784.67	9286	4727	4559	2902.87	0.31	0.00	0.00	128.20
41	746.10	782.10	9513	4840	4673	2972.20	0.31	0.00	0.00	88.54
42	746.10	779.32	9740	4957	4783	3040.79	0.31	0.00	0.00	1788.81
43	746.10	776.92	9974	5070	4904	3111.57	0.31	0.00	0.00	131.97
44	745.25	773.85	10087	5182	4905	3146.56	0.31	0.86	0.00	112.36
45	745.25	772.95	10329	5297	5032	3220.37	0.31	0.00	0.00	822.61
46	738.10	770.58	10449	5416	5033	3256.63	0.31	7.15	0.00	199.14
47	738.10	770.10	10678	5523	5155	3324.95	0.31	0.00	0.00	16858.48
48	738.10	768.41	10893	5629	5264	3391.12	0.31	0.00	0.00	279.90
49	738.04	766.61	11004	5739	5265	3425.09	0.31	0.06	0.00	173.88
50	738.04	765.54	11232	5853	5379	3493.70	0.31	0.00	0.00	5348.31
51	738.04	763.78	11463	5965	5498	3563.61	0.31	0.00	0.00	627.42
52	735.95	762.47	11575	6076	5499	3597.76	0.31	2.10	0.00	5918.36
53	735.95	762.00	11808	6188	5620	3670.38	0.31	0.00	0.00	21772.89
54	735.95	760.79	12029	6297	5732	3738.95	0.31	0.00	0.00	820.96
55	735.95	759.30	12259	6417	5842	3809.76	0.31	0.00	0.00	1008.04
56	721.48	758.20	12367	6524	5843	3843.77	0.31	14.46	0.00	172.40
57	721.48	757.96	12592	6638	5954	3913.74	0.31	0.00	0.00	546.54
58	721.48	756.72	12814	6750	6064	3981.93	0.31	0.00	0.00	62.07
59	721.48	755.08	13051	6872	6179	4054.38	0.31	0.00	0.00	162.46
60	721.48	753.45	13272	6983	6289	4123.16	0.31	0.00	0.00	28.73
61	721.48	751.89	13495	7096	6399	4190.95	0.31	0.00	0.00	418.55
62	721.48	751.20	13711	7206	6505	4257.55	0.31	0.00	0.00	37.48
63	721.48	749.24	13951	7323	6628	4330.23	0.31	0.00	0.00	236.50
64	719.14	746.68	14065	7436	6629	4365.39	0.31	2.34	0.00	7.52
65	719.14	745.89	14292	7550	6742	4434.92	0.31	0.00	0.00	33.20
66	716.44	743.33	14407	7664	6743	4470.40	0.31	2.70	0.00	134.35
67	716.44	742.08	14636	7783	6853	4542.98	0.31	0.00	0.00	595.46
68	716.43	739.14	14753	7899	6854	4578.76	0.31	0.01	0.00	599.98
69	716.43	738.57	14983	8009	6974	4649.94	0.31	0.00	0.00	44.78
70	716.43	736.51	15198	8119	7079	4716.55	0.31	0.00	0.00	29.39
71	712.40	734.60	15317	8237	7080	4753.48	0.31	4.03	0.00	8.37
72	712.40	733.88	15542	8351	7191	4822.09	0.31	0.00	0.00	231.51
73	711.93	732.19	15655	8463	7192	4857.33	0.31	0.47	0.00	468.07
74	711.93	731.27	15879	8578	7301	4927.53	0.31	0.00	0.00	36.46
75	711.93	730.38	16102	8694	7408	4996.75	0.31	0.00	0.00	9.57
76	708.83	729.06	16215	8806	7409	5031.14	0.31	3.10	0.00	24.00
77	708.83	728.51	16433	8916	7517	5098.41	0.31	0.00	0.00	3048.65
78	708.83	727.51	16664	9029	7635	5168.26	0.31	0.00	0.00	212.20
79	708.83	726.01	16888	9140	7748	5236.69	0.31	0.00	0.00	6.02
80	708.83	724.41	17115	9251	7864	5305.39	0.31	0.00	0.00	132.05
81	697.52	722.98	17225	9360	7865	5340.07	0.31	11.31	0.00	1318.70
82	697.52	722.29	17444	9473	7971	5407.62	0.31	0.00	0.00	3.64
83	692.80	721.32	17561	9589	7972	5443.28	0.31	4.72	0.00	121.70
84	692.80	720.80	17780	9703	8077	5510.32	0.31	0.00	0.00	191.73
85	692.80	719.94	18014	9817	8197	5581.82	0.31	0.00	0.00	245.76
86	692.80	718.79	18242	9932	8310	5650.94	0.31	0.00	0.00	65.54
87	692.80	717.76	18459	10041	8418	5717.04	0.31	0.00	0.00	1100.69
88	692.80	716.76	18673	10152	8521	5782.27	0.31	0.00	0.00	4.48
89	692.29	715.72	18787	10265	8522	5816.75	0.31	0.50	0.00	15.97
90	692.29	715.31	19010	10373	8637	5884.95	0.31	0.00	0.00	870.41
91	692.29	714.39	19238	10480	8758	5954.96	0.31	0.00	0.00	12.33
92	692.18	713.11	19349	10590	8759	5988.69	0.31	0.12	0.00	1250.71
93	692.18	712.36	19576	10700	8876	6058.60	0.31	0.00	0.00	18.95
94	691.50	711.37	19689	10812	8877	6092.96	0.31	0.67	0.00	7.66
95	691.50	710.95	19913	10924	8989	6162.55	0.31	0.00	0.00	537.33
96	691.50	709.96	20143	11036	9107	6233.00	0.31	0.00	0.00	447.44
97	691.50	708.95	20360	11147	9213	6299.11	0.31	0.00	0.00	207.09
98	691.50	708.38	20582	11258	9324	6366.96	0.31	0.00	0.00	6.64
99	691.26	707.87	20700	11375	9325	6402.95	0.31	0.24	0.00	1525.08
100	691.26	707.13	20932	11489	9443	6474.10	0.31	0.00	0.00	30.23
101	691.26	706.51	21151	11601	9550	6541.40	0.31	0.00	0.00	41.27
102	690.15	705.58	21260	11709	9551	6574.60	0.31	1.11	0.00	10.87
103	682.23	704.97	21373	11821	9552	6609.28	0.31	7.92	0.00	18.27
104	682.23	704.54	21603	11940	9663	6679.07	0.31	0.00	0.00	12.45
105	682.23	702.95	21824	12053	9771	6747.13	0.31	0.00	0.00	0.93
106	682.23	701.43	22050	12164	9886	6818.12	0.31	0.00	0.00	1.19
107	682.23	699.97	22277	12276	10001	6888.07	0.31	0.00	0.00	1.37
108	682.23	698.97	22498	12389	10109	6956.10	0.31	0.00	0.00	2.98
109	682.23	697.64	22721	12504	10217	7025.47	0.31	0.00	0.00	221.66
110	682.23	696.21	22959	12621	10338	7099.76	0.31	0.00	0.00	1.86
111	682.13	694.98	23074	12735	10339	7135.61	0.31	0.09	0.00	12.63
112	682.13	694.22	23295	12848	10447	7203.24	0.31	0.00	0.00	13.12
113	682.13	693.49	23526	12962	10564	7274.35	0.31	0.00	0.00	6.61
114	680.24	692.53	23637	13072	10565	7309.88	0.31	1.90	0.00	14.95
115	678.58	691.98	23747	13181	10566	7344.48	0.31	1.66	0.00	17.45
116	678.58	691.73	23958	13289	10669	7410.22	0.31	0.00	0.00	359.53
117	675.25	690.76	24070	13400	10670	7445.00	0.31	3.33	0.00	32.95
118	675.25	690.15	24291	13515	10776	7513.47	0.31	0.00	0.00	5.73
119	673.20	689.26	24406	13629	10777	7549.41	0.31	2.05	0.00	592.01
120	673.20	688.82	24624	13742	10882	7617.11	0.31	0.00	0.00	372.09
121	673.20	688.13	24848	13851	10997	7685.90	0.31	0.00	0.00	322.58
122	673.20	687.21	25061	13960	11101	7750.10	0.31	0.00	0.00	10.94
123	673.20	686.56	25288	14071	11217	7819.31	0.31	0.00	0.00	13.70
124	673.20	685.79	25504	14178	11326	7886.81	0.31	0.00	0.00	12.91
125	673.20	684.44	25723	14289	11434	7954.53	0.31	0.00	0.00	447.22
126	673.20	683.15	25939	14402	11537	8021.38	0.31	0.00	0.00	37.90
127	672.98	681.91	26058	14520	11538	8058.25	0.31	0.22	0.00	0.69
128	672.95	680.92	26174	14635	11539	8094.30	0.31	0.03	0.00	9.21
129	672.95	680.51	26396	14744	11652	8162.04	0.31	0.00	0.00	18.18
130	672.95	679.60	26625	14854	11771	8232.81	0.31	0.00	0.00	43.91
131	672.95	678.67	26842	14964	11878	8299.72	0.31	0.00	0.00	445.55
132	671.32	678.03	26952	15073	11879	8334.50	0.31	1.63	0.00	3.10
133	671.32	677.60	27185	15189	11996	8406.70	0.31	0.00	0.00	4.54
134	671.06	677.03	27299	15302	11997	8441.86	0.31	0.26	0.00	265.39
135	671.06	676.71	27525	15414	12111	8511.30	0.31	0.00	0.00	3.82
136	670.73	675.97	27644	15532	12112	8548.36	0.31	0.33	0.00	0.68
137	670.73	675.55	27870	15646	12224	8618.59	0.31	0.00	0.00	4.39
138	668.58	675.16	27985	15760	12225	8654.48	0.31	2.15	0.00	0.77
139	668.58	675.00	28214	15871	12343	8725.01	0.31	0.00	0.00	29.26
140	668.58	674.68	28435	15983	12452	8794.18	0.31	0.00	0.00	3.33
141	668.58	674.50	28669	16092	12577	8865.60	0.31	0.00	0.00	43.84
142	668.58	674.31	28884	16201	12683	8932.05	0.31	0.00	0.00	6.33
143	668.58	674.13	29098	16313	12785	8999.83	0.31	0.00	0.00	35.70
144	668.58	673.99	29330	16427	12903	9071.53	0.31	0.00	0.00	78.26
145	668.00	673.73	29445	16541	12904	9108.27	0.31	0.58	0.00	2.39
146	667.85	673.49	29561	16656	12905	9144.33	0.31	0.16	0.00	0.40
147	667.85	673.28	29786	16769	13017	9213.35	0.31	0.00	0.00	17.18
148	667.85	673.03	30010	16876	13134	9282.30	0.31	0.00	0.00	1.03
149	667.85	672.73	30235	16985	13250	9351.52	0.31	0.00	0.00	25.03
150	667.85	672.51	30444	17093	13351	9416.46	0.31	0.00	0.00	36.29
151	667.85	672.30	30668	17202	13466	9485.77	0.31	0.00	0.00	7.07
152	665.17	672.06	30781	17314	13467	9520.19	0.31	2.68	0.00	0.51
153	664.55	671.73	30903	17435	13468	9558.47	0.31	0.62	0.00	11.79
154	664.55	671.55	31124	17546	13578	9626.93	0.31	0.00	0.00	219.27
155	662.84	671.37	31233	17654	13579	9660.63	0.31	1.71	0.00	31.69
156	662.84	671.11	31463	17765	13698	9731.15	0.31	0.00	0.00	2.21
157	662.84	670.81	31682	17869	13813	9798.99	0.31	0.00	0.00	8.27
158	662.82	670.56	31790	17976	13814	9832.41	0.31	0.02	0.00	35.40
159	662.82	670.29	32020	18092	13928	9904.41	0.31	0.00	0.00	3.53
160	662.34	669.86	32134	18205	13929	9940.29	0.31	0.48	0.00	3.25
161	662.34	669.67	32361	18322	14039	10010.79	0.31	0.00	0.00	21.81
162	662.34	669.29	32584	18434	14150	10080.58	0.31	0.00	0.00	0.91
163	662.34	668.78	32806	18549	14257	10150.26	0.31	0.00	0.00	21.44
164	661.85	668.35	32919	18661	14258	10185.27	0.31	0.50	0.00	3.91
165	661.85	668.11	33140	18775	14365	10253.08	0.31	0.00	0.00	1.82
166	661.43	667.59	33255	18889	14366	10288.51	0.31	0.42	0.00	9.25
167	661.27	667.23	33370	19003	14367	10324.32	0.31	0.16	0.00	0.85
168	661.27	666.79	33584	19113	14471	10392.80	0.31	0.00	0.00	3.25
169	661.05	666.09	33700	19228	14472	10428.60	0.31	0.22	0.00	7.60
170	659.71	665.68	33807	19334	14473	10461.73	0.31	1.35	0.00	11.46
171	659.71	665.03	34023	19445	14578	10530.45	0.31	0.00	0.00	1.89
172	659.71	664.46	34238	19558	14680	10597.68	0.31	0.00	0.00	7.50
173	659.71	663.88	34467	19672	14795	10670.50	0.31	0.00	0.00	69.42
174	659.71	663.28	34689	19789	14900	10740.21	0.31	0.00	0.00	79.43
175	659.71	662.83	34913	19902	15011	10809.01	0.31	0.00	0.00	0.77
176	659.13	662.26	35025	20013	15012	10843.81	0.31	0.58	0.00	5.55
177	659.13	661.79	35248	20131	15117	10914.17	0.31	0.00	0.00	1.49
178	658.50	661.38	35356	20238	15118	10947.81	0.31	0.63	0.00	78.14
179	658.50	661.08	35582	20354	15228	11018.44	0.31	0.00	0.00	0.72
180	657.29	660.71	35692	20463	15229	11052.50	0.31	1.21	0.00	5.36
181	657.29	660.45	35919	20575	15344	11122.17	0.31	0.00	0.00	0.97
182	656.85	660.15	36027	20682	15345	11156.16	0.31	0.44	0.00	13.91
183	656.81	659.90	36142	20796	15346	11192.54	0.31	0.04	0.00	0.92
184	656.81	659.63	36361	20909	15452	11260.66	0.31	0.00	0.00	0.53
185	656.61	659.32	36478	21025	15453	11297.05	0.31	0.21	0.00	0.95
186	656.61	659.14	36705	21138	15567	11367.70	0.31	0.00	0.00	57.43
187	656.61	658.85	36946	21251	15695	11442.21	0.31	0.00	0.00	0.26
188	656.61	658.50	37166	21363	15803	11509.77	0.31	0.00	0.00	12.94
189	656.15	658.17	37279	21475	15804	11544.57	0.31	0.45	0.00	3.61
190	655.75	657.88	37397	21592	15805	11580.94	0.31	0.40	0.00	47.63
191	655.48	657.59	37513	21707	15806	11617.63	0.31	0.27	0.00	0.50
192	654.95	657.34	37626	21819	15807	11652.32	0.31	0.53	0.00	0.67
193	654.95	657.13	37846	21928	15918	11720.57	0.31	0.00	0.00	0.11
194	654.29	656.78	37962	22043	15919	11756.51	0.31	0.66	0.00	30.11
195	654.29	656.55	38191	22151	16040	11827.05	0.31	0.00	0.00	2.79
196	653.39	656.14	38302	22261	16041	11861.29	0.31	0.90	0.00	5.58
197	653.28	655.85	38415	22373	16042	11897.00	0.31	0.11	0.00	0.71
198	653.28	655.65	38649	22484	16165	11969.02	0.31	0.00	0.00	27.06
199	652.22	655.28	38763	22597	16166	12004.40	0.31	1.06	0.00	144.52
200	651.90	654.98	38874	22707	16167	12039.19	0.31	0.32	0.00	14.33
201	650.09	654.66	38987	22819	16168	12073.88	0.31	1.82	0.00	0.26
202	650.09	654.37	39211	22928	16283	12144.05	0.31	0.00	0.00	0.31
203	649.96	653.89	39326	23042	16284	12178.64	0.31	0.12	0.00	3.23
204	649.44	653.49	39444	23159	16285	12215.39	0.31	0.52	0.00	19.37
205	649.44	653.16	39666	23272	16394	12284.11	0.31	0.00	0.00	1.68
206	649.44	652.55	39892	23388	16504	12354.41	0.31	0.00	0.00	0.35
207	649.39	652.17	40003	23498	16505	12389.35	0.31	0.05	0.00	1.06
208	649.39	651.91	40231	23615	16616	12459.41	0.31	0.00	0.00	624.19
209	646.52	651.50	40344	23727	16617	12494.84	0.31	2.87	0.00	27.32
210	645.07	651.13	40461	23843	16618	12531.32	0.31	1.45	0.00	64.52
211	645.07	650.87	40682	23955	16727	12600.19	0.31	0.00	0.00	498.93
212	644.32	650.40	40796	24068	16728	12636.05	0.31	0.75	0.00	5.21
213	644.32	650.06	41019	24182	16837	12705.28	0.31	0.00	0.00	1.65
214	644.14	649.59	41136	24298	16838	12741.51	0.31	0.17	0.00	10.34
215	644.14	649.39	41356	24409	16947	12808.66	0.31	0.00	0.00	1.76
216	644.14	649.14	41581	24520	17061	12877.33	0.31	0.00	0.00	216.32
217	644.14	648.80	41804	24636	17168	12946.72	0.31	0.00	0.00	3.02
218	644.14	648.41	42022	24750	17272	13013.77	0.31	0.00	0.00	50.26
219	644.14	648.05	42236	24860	17376	13078.77	0.31	0.00	0.00	440.41
220	644.14	647.63	42474	24975	17499	13151.62	0.31	0.00	0.00	8.92
221	644.14	647.17	42699	25093	17606	13220.40	0.31	0.00	0.00	110.34
222	644.14	646.97	42912	25203	17709	13285.61	0.31	0.00	0.00	2.10
223	644.14	646.76	43130	25313	17817	13352.79	0.31	0.00	0.00	3.85
224	643.23	646.50	43246	25428	17818	13388.50	0.31	0.92	0.00	4.09
225	642.85	646.27	43357	25538	17819	13422.19	0.31	0.38	0.00	47.75
226	642.85	646.15	43578	25652	17926	13489.28	0.31	0.00	0.00	3.09
