Generation: 1929 (runtime: 129333 seconds)
49.0498466560787,[329.62267837989515,545.0406539722179,176.11278029583843,33.212885852636035,103.12240129962728,48.91474358812194,32.601330266029706,2.790823325260279]
49.049893550900286,[329.6255614986374,545.0142653589901,176.1154189374057,33.211066252883576,103.11124414727303,48.91364249146754,32.5976724660401,2.7907133493635414]
49.04995614177637,[329.6166341917265,545.081819292365,176.11484449306022,33.21385987017105,103.12741298235234,48.915764226969635,32.60077163827555,2.7907756692785144]
49.049979727739384,[329.6194277367262,545.0804874088253,176.10664632832726,33.21345144441388,103.12744120022465,48.90494897098553,32.60136279621806,2.7908089855856777]
49.04998496368641,[329.61856403753853,545.0588702599155,176.10846444659413,33.213874388687096,103.13993320463041,48.9146468698418,32.60154614673205,2.790811598236116]
49.05000172163869,[329.6175207503085,545.0155364604648,176.1067434664269,33.211329115711806,103.11561141018933,48.92250894600877,32.59891530316255,2.79073815916723]
49.050007603297054,[329.6112341731977,545.0598827495071,176.11543584977812,33.2131347789833,103.11461889168245,48.91320151518132,32.60163365837739,2.7908291230541207]
49.05001465103589,[329.61722696343764,545.0209547370248,176.10682238135433,33.21190069920967,103.12442486560323,48.91800773584787,32.59935665439729,2.7907491242244227]
49.05002189951652,[329.61924479247045,545.0659127394496,176.11099815868545,33.212909286206,103.1131586811115,48.91496904245614,32.60164697541454,2.7908514585176145]
49.05002779998812,[329.6225941632364,545.0370330573274,176.11201659426894,33.212025972330615,103.09802785784873,48.93271999642977,32.601083921334116,2.7908136095228446]
49.05002779998812,[329.6225941632364,545.0370330573274,176.11201659426894,33.212025972330615,103.09802785784873,48.93271999642977,32.601083921334116,2.7908136095228446]
49.05004228106271,[329.60698505034037,545.0499569701424,176.11192462226975,33.21304585528022,103.12350140610603,48.9137131894436,32.60134099231265,2.7908197325733983]
49.050043958695596,[329.6112341731977,545.0598827495071,176.11543584977812,33.2131347789833,103.11461889168245,48.91320151518132,32.60163365837739,2.7908346290364197]
49.05004971424217,[329.6059816591486,545.0406539722179,176.11278029583843,33.212885852636035,103.12240129962728,48.91474358812194,32.601330266029706,2.790823325260279]
49.05006368772087,[329.6156690185676,545.0395788235245,176.11201659426894,33.212025972330615,103.09802785784873,48.93271999642977,32.601083921334116,2.7908136095228446]
49.050064162706555,[329.6116831734422,545.0591626487737,176.11512813084488,33.21317643829075,103.118329294054,48.91326458399379,32.6014452366861,2.790836539360956]
49.05006934334457,[329.6063210948551,545.0598827495071,176.11543584977812,33.2131347789833,103.11461889168245,48.91320151518132,32.60163365837739,2.7908291230541207]
49.05008866002803,[329.61083097945254,545.0360598016407,176.1124551431824,33.2130543211552,103.12636871217396,48.913825931416724,32.60121308003329,2.7908096972263436]
49.05009143338231,[329.6139854028195,545.0497000606586,176.1107761136734,33.21319099014521,103.12749241672198,48.91528621990328,32.60133466754612,2.7908326169729816]
49.050102766260025,[329.6164486632572,545.0731713610322,176.1066071338932,33.21343480848403,103.12765657150872,48.90864105127287,32.60169412474663,2.7908405964029086]
49.05010422197831,[329.6088812053369,545.0543258102482,176.10920116345102,33.2139240259081,103.1432233716449,48.91428095862779,32.60130567622589,2.7908002048138423]
49.05011077400508,[329.61761228927037,545.0438369011644,176.11434432318066,33.21376190090878,103.13712554214439,48.9190854123589,32.60126064165695,2.7908277535749915]
49.05011726407111,[329.6105242245128,545.0349337807897,176.10641731405093,33.212002954203214,103.12170267877624,48.91957075027795,32.59922381180323,2.7907389066518253]
49.05011839187598,[329.62390820198686,545.0605627165163,176.10987792365543,33.214027646780735,103.14066362156572,48.90906137406564,32.60133692374216,2.790811635662287]
49.05012041750678,[329.6119140869127,545.0558606855329,176.10969608586038,33.21380842674128,103.13766701571524,48.91323971988465,32.601722828455266,2.7908330066863773]
49.05012887312824,[329.6140865059621,545.0678207092024,176.1129787360564,33.21278043268513,103.10153647207217,48.93035994495382,32.60163753456931,2.790842257429698]
49.05013398919028,[329.6245366265806,545.0439664195396,176.11212845999097,33.21305146378542,103.12556960696006,48.913833794307,32.6007126742307,2.790810512499423]
49.05013774695111,[329.61927914062903,545.0470356447487,176.11172677731417,33.21330942146997,103.13166976291373,48.91469685051967,32.6010385308104,2.7908337422973637]
49.050142672389484,[329.61162982993744,545.0591903903685,176.11007281737886,33.21343004684315,103.1262528009976,48.91828424008022,32.6015833278729,2.7908287376963825]
