Generation 100
44.24,[321.652, 351.277, 668.06, 97.35, 141.941, 20.69, 115.874, 0.12]
44.24,[322.771, 348.888, 667.855, 97.977, 139.643, 21.517, 115.408, 0.106]
44.24,[322.817, 348.727, 666.833, 97.678, 139.526, 20.637, 115.413, 0.146]
44.24,[323.357, 343.911, 669.283, 98.172, 138.995, 22.643, 115.35, 0.141]
44.24,[321.392, 347.85, 665.609, 97.71, 140.646, 20.883, 115.406, 0.088]
44.24,[322.77, 348.801, 668.406, 98.031, 139.48, 21.76, 115.404, 0.117]
44.24,[321.984, 350.226, 667.963, 97.082, 140.079, 21.709, 115.653, 0.127]
44.24,[325.073, 354.281, 672.785, 100.358, 139.162, 22.152, 115.528, 0.123]
44.24,[320.135, 350.467, 667.072, 96.031, 144.336, 20.0, 116.431, 0.145]
44.24,[322.056, 349.602, 669.71, 98.028, 141.19, 21.829, 115.61, 0.157]
44.25,[322.62, 348.941, 668.287, 97.94, 139.547, 21.823, 115.396, 0.116]
44.25,[324.284, 349.357, 671.222, 98.7, 139.586, 22.087, 115.631, 0.121]
44.25,[321.595, 337.23, 665.702, 97.204, 140.845, 20.213, 115.85, 0.141]
44.25,[322.774, 349.047, 666.852, 97.879, 139.939, 21.077, 115.415, 0.087]
44.25,[323.23, 346.107, 670.443, 98.658, 139.51, 22.18, 115.509, 0.128]
44.25,[324.75, 352.084, 672.28, 99.883, 139.095, 21.912, 115.537, 0.127]
44.25,[324.743, 352.035, 672.268, 99.872, 139.094, 21.907, 115.537, 0.127]
44.25,[322.803, 344.274, 667.999, 96.799, 140.294, 22.135, 115.623, 0.12]
44.26,[324.025, 353.162, 669.879, 97.765, 139.59, 22.314, 115.536, 0.126]
44.26,[324.187, 353.348, 670.487, 97.879, 139.558, 22.64, 115.561, 0.133]
44.26,[324.777, 352.088, 672.337, 99.896, 139.076, 21.919, 115.533, 0.127]
44.26,[323.357, 350.075, 668.026, 96.815, 139.324, 22.087, 115.505, 0.137]
44.26,[323.192, 350.106, 667.93, 96.823, 139.388, 22.125, 115.488, 0.134]
44.26,[321.333, 347.083, 665.061, 97.791, 140.356, 20.926, 115.301, 0.081]
44.26,[323.019, 340.903, 670.278, 99.168, 138.54, 22.967, 115.318, 0.132]
44.26,[324.185, 354.92, 672.423, 99.287, 139.543, 22.689, 115.618, 0.156]
44.26,[321.209, 351.558, 669.085, 97.555, 141.568, 21.897, 115.652, 0.138]
44.26,[322.014, 349.816, 668.647, 97.28, 140.275, 21.603, 115.72, 0.123]
44.26,[322.906, 344.892, 667.971, 96.693, 140.178, 22.163, 115.609, 0.121]
44.26,[322.688, 348.109, 668.106, 97.885, 139.257, 21.72, 115.368, 0.117]
44.26,[321.826, 350.447, 663.713, 96.311, 139.658, 20.139, 115.461, 0.152]
44.26,[322.974, 367.933, 670.184, 99.611, 139.077, 22.438, 115.48, 0.147]
44.27,[322.767, 348.642, 669.409, 98.128, 139.185, 22.2, 115.397, 0.137]
44.27,[321.242, 355.879, 664.338, 96.819, 140.8, 20.888, 115.43, 0.085]
44.27,[321.035, 349.91, 666.926, 96.972, 140.257, 21.814, 115.412, 0.153]
44.27,[321.373, 346.374, 667.156, 97.09, 140.52, 22.235, 115.438, 0.105]
44.27,[323.287, 352.028, 668.351, 97.776, 138.918, 21.629, 115.375, 0.127]
44.27,[322.234, 351.026, 669.472, 97.504, 140.187, 21.73, 115.751, 0.124]
44.27,[324.318, 347.317, 671.439, 99.34, 138.996, 21.624, 115.537, 0.127]
44.27,[323.27, 346.815, 670.579, 98.539, 139.631, 22.006, 115.529, 0.132]
44.27,[321.384, 346.371, 663.541, 97.498, 140.534, 20.039, 115.286, 0.091]
44.27,[321.121, 353.144, 667.493, 96.422, 142.765, 21.077, 115.903, 0.123]
44.28,[324.421, 349.838, 671.763, 99.396, 139.027, 21.666, 115.546, 0.131]
44.28,[323.175, 350.756, 668.347, 97.007, 139.312, 21.971, 115.486, 0.141]
44.28,[321.004, 351.468, 668.12, 97.775, 141.806, 20.053, 115.898, 0.117]
44.28,[320.595, 350.778, 664.848, 97.118, 139.401, 22.657, 114.949, 0.104]
44.28,[321.275, 349.07, 663.985, 98.181, 140.513, 20.087, 115.177, 0.077]
44.28,[324.891, 339.892, 668.704, 98.513, 139.141, 20.263, 115.644, 0.122]
44.29,[323.191, 350.702, 669.443, 97.765, 139.219, 21.873, 115.499, 0.132]
44.29,[323.125, 352.554, 670.023, 97.776, 139.452, 22.191, 115.536, 0.144]
44.29,[321.834, 355.009, 668.452, 97.01, 140.54, 21.579, 115.687, 0.135]
44.29,[321.515, 353.689, 667.898, 96.739, 140.227, 21.601, 115.663, 0.138]
44.29,[321.078, 350.924, 665.678, 97.079, 139.545, 22.632, 115.01, 0.106]
44.30,[321.696, 349.915, 667.642, 96.721, 140.084, 21.53, 115.609, 0.137]
44.30,[321.303, 345.443, 664.58, 97.013, 140.222, 20.937, 115.384, 0.086]
44.30,[321.509, 348.96, 667.246, 96.708, 139.802, 22.003, 115.442, 0.137]
44.30,[321.207, 357.186, 669.236, 96.996, 140.508, 23.175, 115.678, 0.113]
44.30,[322.881, 342.552, 669.3, 98.046, 138.995, 22.783, 115.282, 0.135]
44.30,[325.705, 343.271, 672.768, 98.399, 139.539, 21.635, 116.045, 0.133]
44.30,[321.051, 350.415, 667.03, 96.981, 140.245, 22.494, 115.317, 0.101]
44.31,[321.618, 352.353, 668.312, 97.022, 140.599, 21.582, 115.691, 0.107]
44.31,[321.401, 349.516, 668.427, 97.197, 140.589, 20.813, 115.866, 0.116]
44.31,[320.699, 350.712, 666.317, 96.98, 140.356, 22.719, 115.22, 0.089]
44.31,[320.434, 350.612, 666.63, 96.363, 142.816, 20.041, 115.98, 0.133]

   65.7483	:   65.6859
  203.5659	:  185.5007
  203.6199	:  185.5009
  317.3378	:  325.7735
  357.8699	:  356.0824
  357.8800	:  356.0824
  529.6917	:  526.8348
  529.7019	:  526.8349
  593.0206	:  547.1521
  593.0237	:  547.1522
  668.4897	:  553.6320
  786.6780	:  668.4869
 1044.8002	: 1051.2621
 1252.9317	: 1265.0066
 1253.0379	: 1265.0068
 1304.9380	: 1338.0718
 1305.0791	: 1338.0718
 1331.3991	: 1344.3994

    0.9991
    0.9113
    0.9110
    1.0266
    0.9950
    0.9950
    0.9946
    0.9946
    0.9227
    0.9226
    0.8282
    0.8498
    1.0062
    1.0096
    1.0096
    1.0254
    1.0253
    1.0098

set otfb1 320.25
set otfb2 345.03
set otfb3 663.31
set otfa1 96.82
set otfa2 141.56
set otfa3 20.13
set otfa4 116.20
set otfd1 0.13
